date,country,group,eai_mean,post_count,fear,anger,sadness,optimism,eai_score
2026-01-04,Norway,Oil-Independent,-0.0103515,8,0.014924999999999999,0.014924999999999999,0.014924999999999999,0.10969999999999999,17.6
2026-01-04,Pakistan,Oil-Dependent,-0.011016499999999999,10,0.01421,0.01421,0.01421,0.10393,17.1
2026-01-04,Philippines,Oil-Dependent,0.012150357142857143,14,0.04159285714285715,0.039049999999999994,0.03824285714285714,0.09110714285714286,34.8
2026-01-04,Saudi Arabia,Gulf-Producer,0.005778944444444443,18,0.03032777777777778,0.027772222222222222,0.024033333333333334,0.07766666666666668,29.9
2026-01-04,South Korea,Oil-Dependent,0.023654882352941175,17,0.047423529411764705,0.04441764705882353,0.035688235294117646,0.056747058823529414,43.6
2026-01-04,UAE,Gulf-Producer,0.013988500000000003,18,0.030894444444444447,0.032738888888888894,0.024427777777777777,0.05141111111111111,36.2
2026-01-04,UK,Oil-Independent,0.014306583333333333,24,0.03219583333333333,0.03732916666666667,0.030954166666666668,0.06603333333333333,36.4
2026-01-04,USA,Oil-Independent,0.006408202702702703,74,0.030814864864864865,0.03432567567567568,0.029681081081081084,0.09141621621621622,30.4
2026-01-05,Afghanistan,Oil-Dependent,0.011634285714285713,7,0.042300000000000004,0.059385714285714285,0.0386,0.1278142857142857,34.4
2026-01-05,Australia,Oil-Independent,-0.00839405,20,0.020585,0.020139999999999998,0.020155,0.114565,19.1
2026-01-05,Bangladesh,Oil-Dependent,0.013291375,8,0.025575,0.036762500000000004,0.030762499999999998,0.0551125,35.6
2026-01-05,Brazil,Oil-Independent,0.022476846153846156,13,0.030684615384615383,0.03896153846153846,0.030876923076923076,0.03193076923076923,42.7
2026-01-05,Canada,Oil-Independent,0.006030444444444446,27,0.023392592592592593,0.02514814814814815,0.025440740740740743,0.06694814814814815,30.1
2026-01-05,India,Oil-Dependent,0.005748342857142857,35,0.027737142857142856,0.029122857142857145,0.027828571428571428,0.07601428571428571,29.9
2026-01-05,Iran,Conflict-Zone,0.008578785714285716,42,0.030966666666666667,0.05021904761904762,0.030030952380952384,0.09850714285714285,32.0
2026-01-05,Iraq,Conflict-Zone,0.018868,14,0.04144285714285715,0.038978571428571425,0.043057142857142856,0.06447142857142857,39.9
2026-01-05,Israel,Conflict-Zone,0.03639115789473684,19,0.06427368421052632,0.05141578947368421,0.03726315789473684,0.037657894736842105,53.3
2026-01-05,Japan,Oil-Dependent,0.011886206896551725,29,0.03177931034482759,0.03203793103448276,0.028113793103448272,0.06499655172413793,34.6
2026-01-05,Norway,Oil-Independent,-0.006074500000000001,10,0.02708,0.027449999999999995,0.02521,0.12832,20.8
2026-01-05,Pakistan,Oil-Dependent,0.01743375,12,0.045250000000000005,0.044425,0.039266666666666665,0.09005,38.8
2026-01-05,Philippines,Oil-Dependent,0.004641095238095239,21,0.032319047619047615,0.03321904761904762,0.026514285714285712,0.0968095238095238,29.0
2026-01-05,Saudi Arabia,Gulf-Producer,0.026820470588235293,17,0.04726470588235294,0.05553529411764706,0.042070588235294124,0.0600764705882353,46.0
2026-01-05,South Korea,Oil-Dependent,-0.001999733333333334,15,0.031086666666666665,0.03265333333333333,0.02864,0.12643333333333334,23.9
2026-01-05,UAE,Gulf-Producer,0.041664,13,0.06213846153846154,0.06989999999999999,0.04484615384615384,0.03789230769230769,57.3
2026-01-05,UK,Oil-Independent,0.019951999999999998,34,0.03825294117647059,0.03985588235294118,0.035967647058823535,0.05699705882352941,40.7
2026-01-05,USA,Oil-Independent,0.007776187499999999,48,0.031414583333333336,0.033662500000000005,0.028931250000000002,0.08518333333333333,31.4
2026-01-06,Afghanistan,Oil-Dependent,-0.005731749999999998,8,0.015175000000000001,0.015175000000000001,0.015175000000000001,0.0798,21.1
2026-01-06,Australia,Oil-Independent,0.023464470588235288,17,0.043252941176470584,0.04114705882352941,0.037711764705882354,0.05369411764705883,43.4
2026-01-06,Bangladesh,Oil-Dependent,0.006508714285714284,7,0.0264,0.037942857142857146,0.025742857142857144,0.0884,30.5
2026-01-06,Brazil,Oil-Independent,0.017112071428571428,14,0.040049999999999995,0.039407142857142856,0.035492857142857145,0.06822857142857143,38.6
2026-01-06,Canada,Oil-Independent,0.01119718181818182,33,0.03348787878787879,0.0407,0.030530303030303033,0.08594242424242425,34.0
2026-01-06,India,Oil-Dependent,0.0010629705882352959,34,0.026423529411764707,0.02771764705882353,0.02295294117647059,0.08993823529411765,26.3
2026-01-06,Iran,Conflict-Zone,0.009700757575757578,33,0.03515757575757576,0.04893636363636364,0.029054545454545454,0.10647272727272727,32.9
2026-01-06,Iraq,Conflict-Zone,0.01008675,12,0.025266666666666663,0.02389166666666667,0.03454166666666667,0.059958333333333336,33.2
2026-01-06,Israel,Conflict-Zone,0.02662123076923077,26,0.04889230769230769,0.03954615384615385,0.028996153846153845,0.03612692307692308,45.8
2026-01-06,Japan,Oil-Dependent,0.019162739130434783,23,0.04313913043478261,0.04665652173913043,0.04015217391304348,0.07807391304347826,40.1
2026-01-06,Norway,Oil-Independent,-0.018153,6,0.014116666666666666,0.014116666666666666,0.014116666666666666,0.13673333333333335,11.6
2026-01-06,Pakistan,Oil-Dependent,-0.003453111111111109,9,0.02983333333333333,0.032577777777777775,0.021177777777777778,0.12107777777777777,22.8
2026-01-06,Philippines,Oil-Dependent,0.033163399999999996,15,0.05757333333333334,0.05597333333333333,0.04792,0.05206666666666667,50.8
2026-01-06,Saudi Arabia,Gulf-Producer,0.019843692307692305,13,0.03145384615384615,0.030792307692307692,0.03318461538461538,0.03653846153846154,40.6
2026-01-06,South Korea,Oil-Dependent,0.0020271666666666676,18,0.02315,0.023294444444444444,0.022205555555555555,0.07517777777777777,27.0
2026-01-06,UAE,Gulf-Producer,0.030392055555555558,18,0.045783333333333336,0.047405555555555555,0.04819444444444444,0.04133888888888889,48.7
2026-01-06,UK,Oil-Independent,0.01210890322580645,31,0.03696774193548387,0.036564516129032255,0.028329032258064515,0.0735032258064516,34.7
2026-01-06,USA,Oil-Independent,0.016340313725490194,51,0.0390843137254902,0.047796078431372555,0.03912156862745098,0.08537254901960785,38.0
2026-01-07,Afghanistan,Oil-Dependent,-0.021197666666666667,6,0.01325,0.01325,0.01325,0.13853333333333331,9.3
2026-01-07,Australia,Oil-Independent,-0.0018179523809523821,21,0.02427619047619048,0.0255047619047619,0.023671428571428572,0.10136190476190476,24.1
2026-01-07,Bangladesh,Oil-Dependent,0.037618625,8,0.055787500000000004,0.04825,0.0409625,0.0153125,54.2
2026-01-07,Brazil,Oil-Independent,0.022632421052631583,19,0.04152631578947368,0.04726315789473684,0.04124736842105263,0.06351578947368422,42.8
2026-01-07,Canada,Oil-Independent,0.015536774193548385,31,0.03352258064516129,0.03634193548387097,0.030312903225806452,0.05780645161290323,37.4
2026-01-07,India,Oil-Dependent,0.015920280000000002,50,0.033892000000000005,0.03898,0.034390000000000004,0.063152,37.6
2026-01-07,Iran,Conflict-Zone,-0.003954465116279069,43,0.02736744186046512,0.03875116279069768,0.024497674418604648,0.13360232558139537,22.5
2026-01-07,Iraq,Conflict-Zone,0.0175205,14,0.03357857142857143,0.027571428571428573,0.037957142857142856,0.046157142857142855,38.9
2026-01-07,Israel,Conflict-Zone,0.0373651875,32,0.062859375,0.051321875,0.044903125,0.040275,54.0
2026-01-07,Japan,Oil-Dependent,0.010254210526315788,19,0.02784736842105263,0.03874210526315789,0.030278947368421055,0.07731578947368421,33.3
2026-01-07,Norway,Oil-Independent,0.04635150000000001,6,0.07101666666666667,0.08785,0.06631666666666666,0.06708333333333334,60.9
2026-01-07,Pakistan,Oil-Dependent,0.0015288666666666672,15,0.025026666666666666,0.021733333333333334,0.019033333333333333,0.07723333333333333,26.6
2026-01-07,Philippines,Oil-Dependent,0.005119500000000002,14,0.027907142857142856,0.030549999999999997,0.025764285714285712,0.08887857142857143,29.4
2026-01-07,Saudi Arabia,Gulf-Producer,0.02233375,12,0.038149999999999996,0.053241666666666666,0.03401666666666667,0.06404166666666666,42.5
2026-01-07,South Korea,Oil-Dependent,0.012275318181818184,22,0.030786363636363636,0.032609090909090914,0.02719090909090909,0.059272727272727276,34.9
2026-01-07,UAE,Gulf-Producer,0.03545395,20,0.05412,0.05846,0.050425,0.045725,52.6
2026-01-07,UK,Oil-Independent,0.01577809375,32,0.03441875,0.03968125,0.030840625,0.06624375,37.5
2026-01-07,USA,Oil-Independent,0.0024470243902439018,82,0.028470731707317072,0.02721341463414634,0.026387804878048784,0.09256219512195121,27.3
2026-01-08,Afghanistan,Oil-Dependent,0.014227800000000002,5,0.0381,0.04392,0.031580000000000004,0.08338,36.4
2026-01-08,Australia,Oil-Independent,0.006873782608695653,23,0.03337826086956521,0.03959565217391304,0.0359304347826087,0.10560434782608696,30.7
2026-01-08,Bangladesh,Oil-Dependent,-0.0044340000000000004,5,0.015260000000000001,0.015260000000000001,0.015260000000000001,0.08528,22.1
2026-01-08,Brazil,Oil-Independent,0.038712666666666666,15,0.061353333333333336,0.06913333333333332,0.054066666666666666,0.05581333333333334,55.1
2026-01-08,Canada,Oil-Independent,0.025610527777777777,36,0.04597222222222222,0.053277777777777785,0.04425833333333333,0.062975,45.0
2026-01-08,India,Oil-Dependent,0.014406418604651163,43,0.03737674418604651,0.036793023255813954,0.033525581395348836,0.07070930232558138,36.5
2026-01-08,Iran,Conflict-Zone,0.0033141627906976743,43,0.029906976744186048,0.04412325581395349,0.028330232558139535,0.11492558139534884,28.0
2026-01-08,Iraq,Conflict-Zone,0.03203327272727272,11,0.04192727272727273,0.04072727272727273,0.05161818181818181,0.015736363636363635,50.0
2026-01-08,Israel,Conflict-Zone,0.032554782608695654,23,0.056008695652173916,0.05031739130434783,0.041843478260869565,0.0485695652173913,50.4
2026-01-08,Japan,Oil-Dependent,0.017277903225806454,31,0.03624193548387097,0.037703225806451614,0.03341290322580645,0.05515483870967742,38.7
2026-01-08,Norway,Oil-Independent,0.015433454545454549,11,0.04263636363636363,0.05220909090909091,0.04222727272727273,0.10732727272727273,37.3
2026-01-08,Pakistan,Oil-Dependent,0.0074381111111111115,9,0.026644444444444446,0.025300000000000003,0.0237,0.06762222222222222,31.2
2026-01-08,Philippines,Oil-Dependent,0.017685285714285712,21,0.03807619047619047,0.04012857142857143,0.03337142857142857,0.06089523809523809,39.0
2026-01-08,Saudi Arabia,Gulf-Producer,0.034862315789473686,19,0.051457894736842105,0.05355789473684211,0.043363157894736847,0.03642105263157895,52.1
2026-01-08,South Korea,Oil-Dependent,0.01031235294117647,17,0.03281176470588235,0.03557058823529412,0.03598823529411765,0.08648235294117647,33.4
2026-01-08,UAE,Gulf-Producer,0.02343785,20,0.043505,0.046125,0.03996,0.060809999999999996,43.4
2026-01-08,UK,Oil-Independent,-0.003109714285714286,21,0.016285714285714285,0.016285714285714285,0.016285714285714285,0.07863809523809524,23.1
2026-01-08,USA,Oil-Independent,-0.0008709444444444448,72,0.024593055555555556,0.026777777777777775,0.021616666666666666,0.09692638888888888,24.8
2026-01-09,Afghanistan,Oil-Dependent,-0.0013971999999999984,5,0.03916,0.045040000000000004,0.03026,0.14404,24.4
2026-01-09,Australia,Oil-Independent,-0.0008693500000000002,20,0.020895,0.023289999999999998,0.018275,0.081415,24.8
2026-01-09,Bangladesh,Oil-Dependent,0.002466750000000001,8,0.0171,0.0171,0.0171,0.057725,27.4
2026-01-09,Brazil,Oil-Independent,0.031194705882352944,17,0.05938235294117646,0.050594117647058824,0.04912941176470589,0.06890588235294118,49.3
2026-01-09,Canada,Oil-Independent,0.02590913793103448,29,0.04465172413793103,0.04598620689655172,0.036420689655172415,0.0454,45.3
2026-01-09,India,Oil-Dependent,0.0060844358974358964,39,0.031015384615384615,0.03062307692307692,0.027497435897435897,0.08393333333333333,30.1
2026-01-09,Iran,Conflict-Zone,-0.004067111111111111,36,0.0207,0.03147777777777778,0.020033333333333334,0.10542777777777777,22.4
2026-01-09,Iraq,Conflict-Zone,0.015116384615384615,13,0.027207692307692304,0.026053846153846153,0.030138461538461538,0.034392307692307694,37.0
2026-01-09,Israel,Conflict-Zone,0.0315217,20,0.05038,0.042499999999999996,0.036919999999999994,0.022144999999999998,49.6
2026-01-09,Japan,Oil-Dependent,0.015197,26,0.03675384615384615,0.04084615384615385,0.03396153846153846,0.07376923076923077,37.1
2026-01-09,Norway,Oil-Independent,0.0014567500000000001,8,0.029075,0.0257125,0.028075,0.104725,26.6
2026-01-09,Pakistan,Oil-Dependent,0.0031949999999999995,14,0.03217142857142857,0.03326428571428571,0.02614285714285714,0.10837857142857144,27.9
2026-01-09,Philippines,Oil-Dependent,0.00020222222222222324,18,0.02660555555555556,0.02572777777777778,0.025205555555555554,0.10039999999999999,25.6
2026-01-09,Saudi Arabia,Gulf-Producer,0.025179611111111114,18,0.03842222222222222,0.039850000000000003,0.03256111111111112,0.028205555555555557,44.7
2026-01-09,South Korea,Oil-Dependent,0.005990874999999999,24,0.030637499999999998,0.028616666666666665,0.022979166666666665,0.08374583333333334,30.1
2026-01-09,UAE,Gulf-Producer,-0.00027309523809523764,21,0.016238095238095236,0.016238095238095236,0.016238095238095236,0.06271904761904762,25.3
2026-01-09,UK,Oil-Independent,0.01443928,25,0.028868,0.03358,0.02854,0.0537,36.5
2026-01-09,USA,Oil-Independent,0.012932478873239436,71,0.036590140845070424,0.038769014084507045,0.028695774647887324,0.07409718309859155,35.4
2026-01-10,Afghanistan,Oil-Dependent,0.024755375,8,0.0486,0.0579875,0.0438625,0.058625,44.4
2026-01-10,Australia,Oil-Independent,0.002006739130434782,23,0.01953913043478261,0.021404347826086956,0.01984782608695652,0.0729913043478261,27.0
2026-01-10,Bangladesh,Oil-Dependent,0.012521875,8,0.040375,0.0558375,0.038925,0.10567499999999999,35.0
2026-01-10,Brazil,Oil-Independent,-0.004612636363636363,11,0.0212,0.028236363636363636,0.027327272727272724,0.1129090909090909,22.0
2026-01-10,Canada,Oil-Independent,0.012077333333333336,36,0.03685555555555556,0.04260833333333333,0.03306111111111111,0.08876388888888889,34.7
2026-01-10,India,Oil-Dependent,0.0021665609756097554,41,0.022621951219512194,0.02662682926829268,0.021487804878048782,0.07939756097560975,27.1
2026-01-10,Iran,Conflict-Zone,0.01392,29,0.03903793103448276,0.056862068965517244,0.03236896551724138,0.09856896551724137,36.1
2026-01-10,Iraq,Conflict-Zone,0.03906463636363636,11,0.0552,0.05542727272727273,0.06441818181818182,0.04322727272727273,55.3
2026-01-10,Israel,Conflict-Zone,0.021205461538461538,26,0.047650000000000005,0.04228461538461538,0.03625769230769231,0.0716923076923077,41.7
2026-01-10,Japan,Oil-Dependent,0.030952217391304347,23,0.04449130434782608,0.05522608695652174,0.05066521739130435,0.052356521739130434,49.1
2026-01-10,Norway,Oil-Independent,0.026174909090909092,11,0.05935454545454546,0.05863636363636364,0.040518181818181814,0.08900909090909091,45.5
2026-01-10,Pakistan,Oil-Dependent,0.01665169230769231,13,0.030646153846153844,0.03572307692307692,0.03125384615384615,0.05276923076923076,38.2
2026-01-10,Philippines,Oil-Dependent,0.004795733333333334,15,0.03249333333333333,0.03486666666666667,0.024253333333333335,0.09699333333333332,29.1
2026-01-10,Saudi Arabia,Gulf-Producer,0.001470157894736842,19,0.02053684210526316,0.022152631578947368,0.022494736842105262,0.07529473684210526,26.6
2026-01-10,South Korea,Oil-Dependent,0.023754875,16,0.04661875,0.0466375,0.03873125,0.0598875,43.6
2026-01-10,UAE,Gulf-Producer,0.0141895625,16,0.0391125,0.04245625,0.02949375,0.07328749999999999,36.3
2026-01-10,UK,Oil-Independent,0.0118159,20,0.02913,0.036455,0.02802,0.065305,34.5
2026-01-10,USA,Oil-Independent,0.00993601754385965,57,0.03113859649122807,0.03845263157894736,0.030142105263157894,0.08323684210526316,33.1
2026-01-11,Afghanistan,Oil-Dependent,0.023612333333333336,6,0.04576666666666666,0.0671,0.03208333333333333,0.08186666666666667,43.5
2026-01-11,Australia,Oil-Independent,0.017894380952380957,21,0.043366666666666664,0.03987142857142857,0.03883809523809524,0.07659523809523809,39.2
2026-01-11,Bangladesh,Oil-Dependent,-0.003165571428571428,7,0.01577142857142857,0.01577142857142857,0.01577142857142857,0.07221428571428572,23.1
2026-01-11,Brazil,Oil-Independent,0.00754733333333333,12,0.033041666666666664,0.03900833333333333,0.02900833333333333,0.09891666666666667,31.2
2026-01-11,Canada,Oil-Independent,0.0012134000000000012,25,0.019204,0.0215,0.02046,0.075268,26.4
2026-01-11,India,Oil-Dependent,0.03227691666666667,36,0.05083611111111111,0.06441111111111111,0.04666111111111111,0.05628611111111111,50.1
2026-01-11,Iran,Conflict-Zone,0.002636239130434784,46,0.025528260869565216,0.036226086956521734,0.021871739130434782,0.09251739130434782,27.5
2026-01-11,Iraq,Conflict-Zone,0.059231400000000003,10,0.08412,0.08906,0.08272,0.05231,70.7
2026-01-11,Israel,Conflict-Zone,0.03461718181818182,22,0.05373181818181818,0.04739090909090909,0.04007727272727273,0.029772727272727274,51.9
2026-01-11,Japan,Oil-Dependent,0.029390520000000003,25,0.045416,0.046344,0.040316,0.03502,47.9
2026-01-11,Norway,Oil-Independent,-0.009253099999999998,10,0.01439,0.01439,0.01439,0.08703,18.4
2026-01-11,Pakistan,Oil-Dependent,0.0005571250000000003,16,0.01640625,0.01640625,0.01640625,0.066025,25.9
2026-01-11,Philippines,Oil-Dependent,0.005783421052631582,19,0.02998421052631579,0.027821052631578944,0.02491578947368421,0.08097368421052631,29.9
2026-01-11,Saudi Arabia,Gulf-Producer,0.005207692307692306,13,0.028784615384615384,0.024015384615384612,0.02312307692307692,0.06525384615384616,29.5
2026-01-11,South Korea,Oil-Dependent,0.026244,15,0.04332666666666666,0.04897333333333333,0.03712,0.0542,45.5
2026-01-11,UAE,Gulf-Producer,0.011875833333333332,18,0.0353,0.03730555555555556,0.03039444444444444,0.07887777777777777,34.6
2026-01-11,UK,Oil-Independent,0.004464225806451613,31,0.026780645161290324,0.028512903225806453,0.023006451612903225,0.08068064516129032,28.9
2026-01-11,USA,Oil-Independent,0.012340566666666669,60,0.032479999999999995,0.03771666666666666,0.03458166666666666,0.07428833333333333,34.9
2026-01-12,Afghanistan,Oil-Dependent,-0.007820714285714282,7,0.027,0.03685714285714286,0.02428571428571429,0.14522857142857143,19.5
2026-01-12,Australia,Oil-Independent,0.002586434782608695,23,0.024430434782608694,0.02491739130434783,0.023426086956521736,0.08649130434782609,27.5
2026-01-12,Bangladesh,Oil-Dependent,0.0034401999999999974,5,0.0166,0.0166,0.0166,0.04986,28.1
2026-01-12,Brazil,Oil-Independent,0.013647666666666667,15,0.033506666666666664,0.0326,0.02956,0.05937333333333333,35.9
2026-01-12,Canada,Oil-Independent,0.0020659459459459466,37,0.02928108108108108,0.024827027027027028,0.027991891891891895,0.09362702702702702,27.1
2026-01-12,India,Oil-Dependent,0.01763541935483871,31,0.036245161290322576,0.03277741935483871,0.03210967741935484,0.047780645161290325,39.0
2026-01-12,Iran,Conflict-Zone,0.012799456521739132,46,0.038921739130434785,0.05379130434782609,0.03570869565217392,0.1018608695652174,35.3
2026-01-12,Iraq,Conflict-Zone,0.03844566666666666,9,0.053366666666666666,0.05731111111111112,0.060477777777777776,0.03704444444444444,54.9
